Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1350000,3.261776,0.0,-0.00337586,2999.0,0.0,0.0,1.0
1360000,3.258905,0.0,0.00031365702,2999.0,0.0,0.0,1.0
1370000,3.2606058,0.0,-0.00077856105,2560.75,0.14608174562454224,0.14608174562454224,1.0
1380000,3.2619112,0.0,-0.0002769946,2999.0,0.0,0.0,1.0
1390000,3.2615123,0.0,0.00032613566,2999.0,0.0,0.0,1.0
1400000,3.2627354,0.0,0.0003729274,2999.0,0.0,0.0,1.0
1410000,3.2616208,0.0,-0.0049716076,2402.2,0.24869999289512634,0.24869999289512634,1.0
1420000,3.2624695,0.0,-0.0028919678,2999.0,0.0,0.0,1.0
1430000,3.2624686,0.0,-0.0045184004,2273.5,-0.25,-0.25,1.0
1440000,3.2628376,0.0,-0.0029335087,2999.0,0.0,0.0,1.0
1450000,3.263771,0.0,-0.009203063,2401.4,0.19916000366210937,0.19916000366210937,1.0
1460000,3.262484,0.0,-0.005578719,2424.2,0.23953332006931305,0.23953332006931305,1.0
1470000,3.2630577,0.0,-0.0032218888,2287.6666666666665,-0.25,-0.25,1.0
1480000,3.262537,0.0,-0.0005912424,2999.0,0.0,0.0,1.0
1490000,3.2618885,0.0,-0.0052888216,2999.0,0.0,0.0,1.0
1500000,3.262976,0.0,-0.0067521846,2999.0,0.0,0.0,1.0
1510000,3.2623994,0.0,-0.0042219283,2999.0,0.0,0.0,1.0
1520000,3.2625813,0.0,-0.000941838,2999.0,0.0,0.0,1.0
1530000,3.2642598,0.0,-0.005944683,2999.0,0.0,0.0,1.0
1540000,3.246197,0.0,-0.0058410903,2999.0,0.0,0.0,1.0
1550000,3.2303953,0.0,-0.0031725378,None,0.0,0.0,1.0
1560000,3.244725,0.0,0.0013126639,2999.0,0.0,0.0,1.0
1570000,3.2394242,0.0,0.0032621573,2999.0,0.0,0.0,1.0
1580000,3.240905,0.0,0.0013106803,2999.0,0.0,0.0,1.0
1590000,3.2411726,0.0,0.0015680015,2251.25,0.24924999475479126,0.24924999475479126,1.0
1600000,3.2388997,0.0,0.0025272577,2999.0,0.0,0.0,1.0
1610000,3.2406263,0.0,0.00028281703,2999.0,0.0,0.0,1.0
1620000,3.2375364,0.0,0.0027427215,2999.0,0.0,0.0,1.0
1630000,3.2405019,0.0,0.0010640934,2323.5,0.18013312816619872,0.18013312816619872,1.0
