Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5260000,3.22864,0.0,3769.0,0.017572831,0.03836979468663534,0.03836979468663534,1.0
5270000,3.2342227,0.0,3999.0,0.01696865,0.0,0.0,1.0
5280000,3.2336373,0.0,3999.0,0.01644195,0.0,0.0,1.0
5290000,3.2290757,0.0,3999.0,0.016564026,0.0,0.0,1.0
5300000,3.2318673,0.0,3272.5,0.016940938,-0.5,-0.5,1.0
5310000,3.2330623,0.0,3999.0,0.016421754,None,None,1.0
5320000,3.2314851,0.0,3374.8,0.016940348,0.0,0.0,1.0
5330000,3.228584,0.0,3217.0,0.017053904,0.3515521168708801,0.3515521168708801,1.0
5340000,3.2292042,0.0,1147.25,0.017843492,0.5703487753868103,0.5703487753868103,1.0
5350000,3.2334306,0.0,3999.0,0.016510379,0.0,0.0,1.0
5360000,3.230234,0.0,2549.0,0.017345447,0.45312434434890747,0.45312434434890747,1.0
5370000,3.2280304,0.0,3019.6666666666665,0.018765844,0.18365302681922913,0.18365302681922913,1.0
5380000,3.2325413,0.0,3999.0,0.016704265,0.0,0.0,1.0
5390000,3.2306292,0.0,3999.0,0.016523901,0.0,0.0,1.0
5400000,3.2336292,0.0,3300.5,0.016619882,-0.3333333333333333,-0.3333333333333333,1.0
5410000,3.2288702,0.0,3237.8,0.017501356,0.1902898907661438,0.1902898907661438,1.0
5420000,3.230833,0.0,2157.0,0.018202858,0.4603416323661804,0.4603416323661804,1.0
5430000,3.2295246,0.0,2351.0,0.018358339,0.4119632691144943,0.4119632691144943,1.0
5440000,3.227293,0.0,2484.8571428571427,0.016571056,0.44165058930714923,0.44165058930714923,1.0
5450000,3.2322295,0.0,3999.0,0.016345417,0.0,0.0,1.0
5460000,3.2284055,0.0,2248.0,0.01745022,0.43766289949417114,0.43766289949417114,1.0
5470000,3.2296405,0.0,3160.8333333333335,0.017365294,0.20952306191126505,0.20952306191126505,1.0
5480000,3.2271864,0.0,2861.6666666666665,0.016839921,0.28438369433085126,0.28438369433085126,1.0
5490000,3.2338376,0.0,3999.0,0.016675841,0.0,0.0,1.0
5500000,3.2293015,0.0,3999.0,0.01670751,0.0,0.0,1.0
5510000,3.2252607,0.0,2322.6666666666665,0.017556066,-0.050815741221110024,-0.050815741221110024,1.0
5520000,3.2327867,0.0,3999.0,0.017258046,0.20762601494789124,0.20762601494789124,1.0
5530000,3.2291164,0.0,None,0.0167808,None,None,1.0
5540000,3.231245,0.0,2696.8,0.017018083,0.3255791306495667,0.3255791306495667,1.0
5550000,3.228171,0.0,3999.0,0.016741943,0.0,0.0,1.0
5560000,3.2284887,0.0,1175.0,0.016952079,0.7060713171958923,0.7060713171958923,1.0
5570000,3.22858,0.0,3999.0,0.01753071,0.0,0.0,1.0
5580000,3.2279108,0.0,3112.0,0.022437938,0.22172547238213675,0.22172547238213675,1.0
5590000,3.2324371,0.0,2576.0,0.01677549,-0.5,-0.5,1.0
5600000,3.2305293,0.0,2872.0,0.017659307,0.2818870544433594,0.2818870544433594,1.0
5610000,3.2292056,0.0,3674.2,0.016927643,0.08117152452468872,0.08117152452468872,1.0
5620000,3.225394,0.0,2795.4,0.016825257,0.16700026392936707,0.16700026392936707,1.0
5630000,3.2298608,0.0,2333.0,0.017908556,0.6265563368797302,0.6265563368797302,1.0
5640000,3.2264912,0.0,2832.5,0.019048924,0.23776952425638834,0.23776952425638834,1.0
5650000,3.2190187,0.0,3999.0,0.015271733,0.0,0.0,1.0
5660000,3.2200587,0.0,763.0,0.019761572,0.5136034062930516,0.5136034062930516,1.0
5670000,3.2273903,0.0,1206.5,0.017219538,0.698171079158783,0.698171079158783,1.0
5680000,3.2245684,0.0,3012.0,0.017797181,0.24676108360290527,0.24676108360290527,1.0
5690000,3.2254782,0.0,3367.8333333333335,0.016421715,0.18931987285614013,0.18931987285614013,1.0
5700000,3.2191155,0.0,3999.0,0.016786689,0.0,0.0,1.0
5710000,3.226839,0.0,3999.0,0.016758118,0.0,0.0,1.0
5720000,3.2184498,0.0,1997.0,0.01801829,0.2113440888268607,0.2113440888268607,1.0
5730000,3.222304,0.0,3100.5,0.0170541,0.32954261302947996,0.32954261302947996,1.0
5740000,3.2294164,0.0,700.0,0.016528785,0.8249047994613647,0.8249047994613647,1.0
5750000,3.2232862,0.0,3999.0,0.015950147,0.0,0.0,1.0
5760000,3.224008,0.0,3267.0,0.016397357,-0.25,-0.25,1.0
5770000,3.229135,0.0,3999.0,0.016715635,0.0,0.0,1.0
5780000,3.227033,0.0,3635.0,0.016556675,0.09070533514022827,0.09070533514022827,1.0
5790000,3.2238705,0.0,2891.8,0.017547326,0.27679197788238524,0.27679197788238524,1.0
5800000,3.2270272,0.0,3999.0,0.016551692,0.0,0.0,1.0
5810000,3.2267525,0.0,1665.5,0.018841283,-0.75,-0.75,1.0
5820000,3.225113,0.0,2514.0,0.017239196,0.3712560683488846,0.3712560683488846,1.0
5830000,3.221747,0.0,2812.3333333333335,0.015935015,0.29664984345436096,0.29664984345436096,1.0
5840000,3.2210717,0.0,2947.0,0.01777062,0.38450610637664795,0.38450610637664795,1.0
5850000,3.2275991,0.0,1185.0,0.018544702,-0.14827150106430054,-0.14827150106430054,1.0
5860000,3.2251325,0.0,3783.6,0.016350014,0.053826987743377686,0.053826987743377686,1.0
5870000,3.2201629,0.0,2940.6666666666665,0.016514499,0.2646040717760722,0.2646040717760722,1.0
5880000,3.2229602,0.0,1999.75,0.019014986,-0.031539738178253174,-0.031539738178253174,1.0
5890000,3.229663,0.0,2380.0,0.016451558,0.5791853070259094,0.5791853070259094,1.0
5900000,3.2207222,0.0,3348.2,0.015844963,0.0,0.0,1.0
5910000,3.2228267,0.0,2280.25,0.017496949,0.5064622163772583,0.5064622163772583,1.0
5920000,3.2265222,0.0,3351.3333333333335,0.02237322,0.1618736187616984,0.1618736187616984,1.0
5930000,3.2271972,0.0,3999.0,0.017397279,0.0,0.0,1.0
5940000,3.227541,0.0,3999.0,0.016398853,0.0,0.0,1.0
5950000,3.2226152,0.0,2630.0,0.017056393,-0.01333350936571757,-0.01333350936571757,1.0
5960000,3.225205,0.0,3999.0,0.01614292,0.0,0.0,1.0
5970000,3.2316716,0.0,None,0.015911298,None,None,1.0
5980000,3.2267163,0.0,3361.1666666666665,0.016212743,0.191339910030365,0.191339910030365,1.0
5990000,3.2220688,0.0,3999.0,0.01718035,0.0,0.0,1.0
6000000,3.2221308,0.0,2042.5,0.021186143,0.48912638425827026,0.48912638425827026,1.0
6010000,3.225266,0.0,3999.0,0.015814077,0.0,0.0,1.0
6020000,3.2272284,0.0,3690.0,0.029419905,0.07725958029429118,0.07725958029429118,1.0
6030000,3.2256253,0.0,2650.0,0.01736289,0.337242579460144,0.337242579460144,1.0
6040000,3.224911,0.0,2731.6666666666665,0.018012516,0.3168998161951701,0.3168998161951701,1.0
6050000,3.2289364,0.0,3384.5,0.015714956,0.15364804863929749,0.15364804863929749,1.0
6060000,3.231473,0.0,3999.0,0.01593021,None,None,1.0
6070000,3.2255824,0.0,3603.8,0.016374033,0.09881445169448852,0.09881445169448852,1.0
6080000,3.2273936,0.0,3999.0,0.016183183,0.0,0.0,1.0
6090000,3.2224257,0.0,2854.0,0.01852014,0.050533294677734375,0.050533294677734375,1.0
6100000,3.2287862,0.0,3999.0,0.016094865,0.0,0.0,1.0
6110000,3.2228885,0.0,2485.2,0.017079752,0.37844974994659425,0.37844974994659425,1.0
6120000,3.2291267,0.0,3999.0,0.015703093,0.0,0.0,1.0
6130000,3.2266972,0.0,3999.0,0.0165187,0.0,0.0,1.0
6140000,3.2255836,0.0,3999.0,0.015632782,0.0,0.0,1.0
6150000,3.2221963,0.0,2796.0,0.01742354,0.21132273674011232,0.21132273674011232,1.0
6160000,3.2286663,0.0,2735.0,0.017140599,0.2296942353248596,0.2296942353248596,1.0
6170000,3.2210011,0.0,3999.0,0.0162079,0.034286955992380776,0.034286955992380776,1.0
6180000,3.2212472,0.0,1943.0,0.015069848,0.0,0.0,1.0
6190000,3.2148452,0.0,3083.6,0.01799879,-0.25164639949798584,-0.25164639949798584,1.0
6200000,3.2142348,0.0,2393.6666666666665,0.017395783,0.4013594587643941,0.4013594587643941,1.0
6210000,3.2199495,0.0,1635.0,0.015463712,0.5911383628845215,0.5911383628845215,1.0
6220000,3.2153375,0.0,2713.6666666666665,0.017600859,0.32131656010945636,0.32131656010945636,1.0
6230000,3.2167032,0.0,2946.75,0.015365237,0.3507000803947449,0.3507000803947449,1.0
6240000,3.2198195,0.0,2625.714285714286,0.016601829,0.21338367462158203,0.21338367462158203,1.0
6250000,3.2179663,0.0,1863.0,0.01683071,0.7219888269901276,0.7219888269901276,1.0
6260000,3.2132428,0.0,3246.6666666666665,0.017186418,0.18830138444900513,0.18830138444900513,1.0
6270000,3.2178643,0.0,2932.0,0.018592274,0.2507851719856262,0.2507851719856262,1.0
6280000,3.2206209,0.0,2324.0,0.014726531,-0.3333333333333333,-0.3333333333333333,1.0
6290000,3.2178478,0.0,3968.5,0.014384715,-0.3282690644264221,-0.3282690644264221,1.0
